板块,A股代码,A股简称,A股上市日期,A股总股本,A股流通股本,所属行业
创业板,300197,节能铁汉,2011-03-29,"2,822,873,062","1,989,822,755",N 公共环保
创业板,300198,纳川股份,2011-04-07,"1,031,548,540","908,170,477",C 制造业
创业板,300199,翰宇药业,2011-04-07,"883,241,336","666,033,813",C 制造业
创业板,300200,高盟新材,2011-04-07,"430,973,206","421,608,432",C 制造业
创业板,300201,海伦哲,2011-04-07,"1,040,921,518","1,036,774,058",C 制造业
创业板,300203,聚光科技,2011-04-15,"452,517,400","452,254,900",C 制造业
创业板,300204,舒泰神,2011-04-15,"475,357,555","469,558,684",C 制造业
创业板,300205,天喻信息,2011-04-21,"430,056,000","424,636,290",C 制造业
创业板,300206,理邦仪器,2011-04-21,"581,721,846","340,438,065",C 制造业
创业板,300207,欣旺达,2011-04-21,"1,862,319,056","1,728,190,531",C 制造业
创业板,300208,青岛中程,2011-04-26,"749,475,000","687,293,326",C 制造业
创业板,300209,ST有棵树,2011-04-26,"422,107,330","394,730,143",F 批发零售
创业板,300210,森远股份,2011-04-26,"484,219,953","483,668,259",C 制造业
创业板,300211,亿通科技,2011-05-05,"303,359,723","297,919,324",C 制造业
创业板,300212,易华录,2011-05-05,"665,814,309","640,723,091",I 信息技术
创业板,300213,佳讯飞鸿,2011-05-05,"593,718,564","550,900,772",C 制造业
创业板,300214,日科化学,2011-05-11,"466,802,614","403,563,086",C 制造业
创业板,300215,电科院,2011-05-11,"758,322,487","699,747,487",M 科研服务
创业板,300217,东方电热,2011-05-18,"1,487,706,540","1,236,681,112",C 制造业
创业板,300218,安利股份,2011-05-18,"216,987,000","216,276,394",C 制造业
创业板,300219,鸿利智汇,2011-05-18,"707,943,506","706,648,891",C 制造业
创业板,300220,ST金运,2011-05-25,"151,200,000","151,019,348",C 制造业
创业板,300221,银禧科技,2011-05-25,"474,557,935","448,288,987",C 制造业
创业板,300222,科大智能,2011-05-25,"780,242,234","635,764,509",C 制造业
创业板,300223,北京君正,2011-05-31,"481,569,911","415,805,889",C 制造业
创业板,300224,正海磁材,2011-05-31,"820,219,943","814,772,475",C 制造业
创业板,300225,金力泰,2011-05-31,"489,205,300","474,022,396",C 制造业
创业板,300226,上海钢联,2011-06-08,"321,821,516","309,517,595",I 信息技术
创业板,300227,光韵达,2011-06-08,"499,780,023","407,434,452",C 制造业
创业板,300228,富瑞特装,2011-06-08,"575,406,349","542,898,199",C 制造业
创业板,300229,拓尔思,2011-06-15,"795,291,951","794,680,252",I 信息技术
创业板,300230,永利股份,2011-06-15,"816,206,041","632,815,099",C 制造业
创业板,300231,银信科技,2011-06-15,"418,963,349","343,585,394",I 信息技术
创业板,300232,洲明科技,2011-06-22,"1,094,089,477","889,325,714",C 制造业
创业板,300233,金城医药,2011-06-22,"385,924,427","360,493,163",C 制造业
创业板,300234,开尔新材,2011-06-22,"507,451,386","348,267,340",C 制造业
创业板,300235,方直科技,2011-06-29,"251,746,635","203,131,255",I 信息技术
创业板,300236,上海新阳,2011-06-29,"313,381,402","278,418,717",C 制造业
创业板,300237,美晨生态,2011-06-29,"1,441,914,930","1,438,454,805",E 建筑业
创业板,300238,冠昊生物,2011-07-06,"265,155,701","265,134,082",C 制造业
创业板,300239,东宝生物,2011-07-06,"593,602,983","515,558,687",C 制造业
创业板,300240,飞力达,2011-07-06,"370,088,500","362,328,654",G 运输仓储
创业板,300241,瑞丰光电,2011-07-12,"685,761,103","567,371,377",C 制造业
创业板,300242,佳云科技,2011-07-12,"634,555,224","627,300,850",I 信息技术
创业板,300243,瑞丰高材,2011-07-12,"235,463,305","188,869,486",C 制造业
创业板,300244,迪安诊断,2011-07-19,"626,898,036","503,014,661",Q 卫生
创业板,300245,天玑科技,2011-07-19,"313,457,493","310,908,069",I 信息技术
创业板,300246,宝莱特,2011-07-19,"263,683,857","207,922,703",C 制造业
创业板,300247,融捷健康,2011-07-29,"804,040,313","803,275,313",C 制造业
创业板,300248,新开普,2011-07-29,"481,092,495","401,730,777",I 信息技术
创业板,300249,依米康,2011-08-03,"440,487,994","368,317,432",I 信息技术
创业板,300250,初灵信息,2011-08-03,"219,989,902","163,538,945",I 信息技术
创业板,300251,光线传媒,2011-08-03,"2,933,608,432","2,787,223,354",R 文化传播
创业板,300252,金信诺,2011-08-18,"662,153,834","448,246,305",C 制造业
创业板,300253,卫宁健康,2011-08-18,"2,147,736,948","1,849,047,812",I 信息技术
创业板,300254,仟源医药,2011-08-19,"241,618,563","223,632,864",C 制造业
创业板,300255,常山药业,2011-08-19,"934,966,878","931,613,296",C 制造业
创业板,300256,ST星星,2011-08-19,"2,268,393,386","1,493,393,386",C 制造业
创业板,300257,开山股份,2011-08-19,"993,635,018","954,378,737",C 制造业
创业板,300258,精锻科技,2011-08-26,"481,770,753","463,698,811",C 制造业
创业板,300259,新天科技,2011-08-31,"1,169,801,516","692,113,300",C 制造业
创业板,300260,新莱应材,2011-09-06,"407,806,752","278,671,248",C 制造业
创业板,300261,雅本化学,2011-09-06,"963,309,471","937,079,377",C 制造业
创业板,300262,巴安水务,2011-09-16,"669,766,999","667,661,495",N 公共环保
创业板,300263,隆华科技,2011-09-16,"904,323,920","772,095,945",C 制造业
创业板,300264,佳创视讯,2011-09-16,"430,857,518","356,500,110",I 信息技术
创业板,300265,通光线缆,2011-09-16,"364,982,373","364,648,436",C 制造业
创业板,300266,兴源环境,2011-09-27,"1,553,807,314","1,553,774,914",N 公共环保
创业板,300267,尔康制药,2011-09-27,"2,062,604,870","1,422,396,841",C 制造业
创业板,300268,*ST佳沃,2011-09-27,"174,200,000","133,620,336",C 制造业
创业板,300269,联建光电,2011-10-12,"549,113,825","525,672,103",L 商务服务
创业板,300270,中威电子,2011-10-12,"302,806,028","242,594,546",C 制造业
创业板,300271,华宇软件,2011-10-26,"824,561,023","801,827,804",I 信息技术
创业板,300272,开能健康,2011-11-02,"577,171,949","430,579,832",C 制造业
创业板,300273,和佳退,2011-10-26,"789,830,936","717,857,370",C 制造业
创业板,300274,阳光电源,2011-11-02,"1,485,190,984","1,126,268,947",C 制造业
创业板,300275,梅安森,2011-11-02,"300,979,448","246,827,792",I 信息技术
创业板,300276,三丰智能,2011-11-15,"1,401,042,990","992,505,346",C 制造业
创业板,300277,海联讯,2011-11-23,"335,000,000","334,434,800",I 信息技术
创业板,300278,华昌达,2011-12-16,"1,421,506,508","1,292,558,734",C 制造业
创业板,300279,和晶科技,2011-12-29,"480,399,857","431,535,764",C 制造业
创业板,300280,紫天科技,2011-12-29,"162,065,744","160,474,169",L 商务服务
创业板,300281,金明精机,2011-12-29,"418,923,580","397,325,912",C 制造业
创业板,300282,*ST三盛,2011-12-29,"374,306,455","374,306,455",C 制造业
创业板,300283,温州宏丰,2012-01-10,"437,115,519","307,173,394",C 制造业
创业板,300284,苏交科,2012-01-10,"1,262,827,774","888,858,390",M 科研服务
创业板,300285,国瓷材料,2012-01-13,"1,003,810,338","803,211,886",C 制造业
创业板,300286,安科瑞,2012-01-13,"214,716,125","174,685,624",C 制造业
创业板,300287,飞利信,2012-02-01,"1,435,273,808","1,295,228,026",I 信息技术
创业板,300288,朗玛信息,2012-02-16,"337,941,402","256,048,966",I 信息技术
创业板,300289,利德曼,2012-02-16,"544,011,487","416,943,335",C 制造业
创业板,300290,荣科科技,2012-02-16,"640,557,569","638,626,319",I 信息技术
创业板,300291,百纳千成,2012-02-09,"941,889,651","823,838,536",R 文化传播
创业板,300292,吴通控股,2012-02-29,"1,341,764,974","1,115,944,813",I 信息技术
创业板,300293,蓝英装备,2012-03-08,"338,438,106","280,335,917",C 制造业
创业板,300294,博雅生物,2012-03-08,"504,248,738","423,093,151",C 制造业
创业板,300295,三六五网,2012-03-15,"190,824,714","168,733,499",I 信息技术
创业板,300296,利亚德,2012-03-15,"2,529,396,015","2,063,608,621",C 制造业
创业板,300297,*ST蓝盾,2012-03-15,"1,249,489,303","1,247,434,303",I 信息技术
创业板,300298,三诺生物,2012-03-19,"564,265,373","455,345,715",C 制造业
创业板,300299,富春股份,2012-03-19,"691,229,485","647,545,682",I 信息技术
创业板,300300,海峡创新,2012-03-19,"671,396,910","671,303,460",I 信息技术
创业板,300301,*ST长方,2012-03-21,"790,108,769","790,107,269",C 制造业
创业板,300302,同有科技,2012-03-21,"484,525,798","366,777,186",I 信息技术
创业板,300303,聚飞光电,2012-03-19,"1,342,293,237","1,253,467,771",C 制造业
创业板,300304,云意电气,2012-03-21,"873,797,618","851,393,734",C 制造业
创业板,300305,裕兴股份,2012-03-29,"288,755,800","232,598,119",C 制造业
创业板,300306,远方信息,2012-03-29,"268,958,778","157,560,431",C 制造业
创业板,300307,慈星股份,2012-03-29,"780,541,776","771,766,734",C 制造业
创业板,300308,中际旭创,2012-04-10,"802,826,238","750,205,360",C 制造业
创业板,300310,宜通世纪,2012-04-25,"881,658,531","691,740,446",I 信息技术
创业板,300311,任子行,2012-04-25,"673,630,150","537,409,093",I 信息技术
创业板,300313,*ST天山,2012-04-25,"312,977,396","184,221,477",A 农林牧渔
创业板,300314,戴维医疗,2012-05-08,"288,000,000","189,356,448",C 制造业
创业板,300315,掌趣科技,2012-05-11,"2,757,484,192","2,607,811,357",I 信息技术
创业板,300316,晶盛机电,2012-05-11,"1,308,716,101","1,230,737,587",C 制造业
创业板,300317,珈伟新能,2012-05-11,"826,031,410","825,881,410",C 制造业
创业板,300318,博晖创新,2012-05-23,"816,900,495","796,898,775",C 制造业
创业板,300319,麦捷科技,2012-05-23,"866,805,074","825,070,935",C 制造业
创业板,300320,海达股份,2012-06-01,"601,234,191","492,340,775",C 制造业
创业板,300321,同大股份,2012-05-23,"88,800,000","85,338,462",C 制造业
创业板,300322,硕贝德,2012-06-08,"465,746,427","443,544,112",C 制造业
创业板,300323,华灿光电,2012-06-01,"1,244,627,862","1,102,702,513",C 制造业
创业板,300324,旋极信息,2012-06-08,"1,727,590,595","1,708,553,267",I 信息技术
创业板,300326,凯利泰,2012-06-13,"717,026,333","716,588,713",C 制造业
创业板,300327,中颖电子,2012-06-13,"342,039,282","338,343,893",C 制造业
创业板,300328,宜安科技,2012-06-19,"690,423,600","683,591,100",C 制造业
创业板,300329,海伦钢琴,2012-06-19,"252,888,780","252,140,431",C 制造业
创业板,300331,苏大维格,2012-06-28,"259,662,286","200,970,465",C 制造业
创业板,300332,天壕环境,2012-06-28,"882,094,965","843,935,365",D 水电煤气
创业板,300333,兆日科技,2012-06-28,"336,000,000","334,375,067",I 信息技术
创业板,300334,津膜科技,2012-07-05,"302,065,356","302,029,761",C 制造业
创业板,300335,迪森股份,2012-07-10,"487,112,388","396,573,991",D 水电煤气
创业板,300336,新文退,2012-07-10,"806,230,192","738,130,287",L 商务服务
创业板,300337,银邦股份,2012-07-18,"821,920,000","709,895,757",C 制造业
创业板,300338,ST开元,2012-07-26,"386,669,692","302,548,785",P 教育
创业板,300339,润和软件,2012-07-18,"796,410,841","773,485,517",I 信息技术
创业板,300340,科恒股份,2012-07-26,"213,574,120","187,151,918",C 制造业
创业板,300341,麦克奥迪,2012-07-26,"513,393,236","512,967,086",C 制造业
创业板,300342,天银机电,2012-07-26,"425,035,113","416,248,485",C 制造业
创业板,300343,联创股份,2012-08-01,"1,139,467,590","1,066,219,389",C 制造业
创业板,300344,立方数科,2012-08-01,"641,706,416","639,211,391",I 信息技术
创业板,300345,华民股份,2012-08-01,"577,595,483","441,295,483",C 制造业
创业板,300346,南大光电,2012-08-07,"543,705,803","513,361,307",C 制造业
创业板,300347,泰格医药,2012-08-17,"749,293,420","567,386,376",M 科研服务
创业板,300348,长亮科技,2012-08-17,"731,471,562","616,407,292",I 信息技术
创业板,300349,金卡智能,2012-08-17,"429,054,325","381,261,073",I 信息技术
创业板,300350,华鹏飞,2012-08-21,"562,453,879","468,412,318",I 信息技术
创业板,300351,永贵电器,2012-09-20,"385,161,857","258,191,502",C 制造业
创业板,300352,北信源,2012-09-12,"1,449,824,087","1,220,172,284",I 信息技术
创业板,300353,东土科技,2012-09-27,"533,117,181","440,426,847",C 制造业
创业板,300354,东华测试,2012-09-20,"138,320,201","79,967,082",C 制造业
创业板,300355,蒙草生态,2012-09-27,"1,604,242,081","1,368,773,219",N 公共环保
创业板,300356,*ST光一,2012-10-09,"407,904,620","401,567,762",C 制造业
创业板,300357,我武生物,2014-01-21,"523,584,000","477,484,205",C 制造业
创业板,300358,楚天科技,2014-01-21,"575,052,984","516,932,293",C 制造业
创业板,300359,全通教育,2014-01-21,"633,333,422","633,277,172",I 信息技术
创业板,300360,炬华科技,2014-01-21,"504,387,126","415,917,333",C 制造业
创业板,300363,博腾股份,2014-01-29,"546,080,020","500,224,517",C 制造业
创业板,300364,中文在线,2015-01-21,"729,939,618","659,795,648",R 文化传播
创业板,300365,恒华科技,2014-01-23,"599,855,469","457,183,267",I 信息技术
创业板,300366,创意信息,2014-01-27,"607,576,150","502,181,517",I 信息技术
创业板,300368,汇金股份,2014-01-23,"531,943,475","531,943,475",C 制造业
创业板,300369,绿盟科技,2014-01-29,"799,859,463","737,785,477",I 信息技术
创业板,300370,*ST安控,2014-01-23,"1,565,376,225","1,123,681,045",C 制造业
创业板,300371,汇中股份,2014-01-23,"201,217,296","135,791,582",C 制造业
创业板,300373,扬杰科技,2014-01-23,"541,451,787","540,401,485",C 制造业
创业板,300374,中铁装配,2015-03-19,"245,912,337","189,262,274",C 制造业
创业板,300375,鹏翎股份,2014-01-27,"755,378,818","505,117,725",C 制造业
创业板,300376,易事特,2014-01-27,"2,327,564,476","2,324,384,814",C 制造业
创业板,300377,赢时胜,2014-01-27,"751,165,080","668,388,007",I 信息技术
创业板,300378,鼎捷软件,2014-01-27,"267,306,230","265,752,980",I 信息技术
创业板,300379,东方通,2014-01-28,"460,698,732","432,858,593",I 信息技术
创业板,300380,安硕信息,2014-01-28,"139,761,050","124,600,827",I 信息技术
创业板,300381,溢多利,2014-01-28,"490,081,989","476,629,518",C 制造业
创业板,300382,斯莱克,2014-01-29,"626,552,650","626,495,950",C 制造业
创业板,300383,光环新网,2014-01-29,"1,797,592,847","1,793,742,765",I 信息技术
创业板,300384,三联虹普,2014-08-01,"319,007,265","220,031,960",M 科研服务
创业板,300385,雪浪环境,2014-06-26,"333,145,932","288,560,383",C 制造业
创业板,300386,飞天诚信,2014-06-26,"418,044,000","244,455,625",I 信息技术
创业板,300387,富邦股份,2014-07-02,"289,057,018","281,189,650",C 制造业
创业板,300388,节能国祯,2014-08-01,"698,962,023","697,475,842",N 公共环保
创业板,300389,艾比森,2014-08-01,"363,427,298","229,238,769",C 制造业
创业板,300390,天华新能,2014-07-31,"837,537,178","543,735,941",C 制造业
创业板,300391,长药控股,2014-08-01,"350,336,112","350,336,112",C 制造业
创业板,300392,腾信退,2014-09-10,"384,000,000","295,080,650",I 信息技术
创业板,300393,中来股份,2014-09-12,"1,089,627,358","953,833,462",C 制造业
创业板,300394,天孚通信,2015-02-17,"394,758,977","361,387,030",C 制造业
创业板,300395,菲利华,2014-09-10,"516,014,473","468,739,213",C 制造业
创业板,300396,迪瑞医疗,2014-09-10,"275,208,300","254,442,707",C 制造业
创业板,300397,天和防务,2014-09-10,"517,636,745","400,816,413",C 制造业
创业板,300398,飞凯材料,2014-10-09,"528,656,160","525,569,907",C 制造业
创业板,300399,天利科技,2014-10-09,"197,600,000","193,678,157",I 信息技术
创业板,300400,劲拓股份,2014-10-10,"242,625,800","240,989,150",C 制造业
创业板,300401,花园生物,2014-10-09,"551,007,557","542,223,558",C 制造业
创业板,300402,宝色股份,2014-10-10,"202,000,000","202,000,000",C 制造业
创业板,300403,汉宇集团,2014-10-30,"603,000,000","406,271,815",C 制造业
创业板,300404,博济医药,2015-04-24,"369,878,903","270,535,004",M 科研服务
创业板,300405,科隆股份,2014-10-30,"289,209,902","218,827,109",C 制造业
创业板,300406,九强生物,2014-10-30,"589,866,087","338,756,786",C 制造业
创业板,300407,凯发电气,2014-12-03,"305,149,741","212,769,702",C 制造业
创业板,300408,三环集团,2014-12-03,"1,916,497,371","1,850,409,180",C 制造业
创业板,300409,道氏技术,2014-12-03,"581,666,921","487,026,120",C 制造业
